centreline_id,segment_length,crash_count
913213,196.1512720231064,0
913234,524.2535989765506,0
913286,490.05736068675867,0
8066732,257.7758032489767,0
8100075,169.62117102194404,0
913692,497.34374019301436,0
913463,236.19828163462623,0
913528,334.00127536981955,0
913393,288.42973017538543,0
913384,23.170585146865967,0
7795899,96.57420828658088,0
5524041,58.24392727624979,0
7795791,109.73252304772406,0
7929942,100.23021618212354,0
912930,95.02062513636508,0
913151,314.5848549989391,0
7795003,215.11547414584567,0
912954,106.97219059964874,0
912955,267.36084485213496,0
7795054,159.06718309253128,0
7794907,297.7650689908588,0
14659867,313.438300716241,0
912926,386.3175902288214,0
913044,27.605950562910465,3
913054,121.34966783552646,0
913068,359.42126843570173,0
8116,90.15990120304413,0
913169,305.56654079156124,0
913150,115.59058759578417,0
913167,117.3479951228197,0
913342,306.6306875874965,0
913412,422.9078389957141,0
913385,648.679304239656,0
913397,662.3898016088916,0
913379,248.5122557716375,0
913378,448.68731274271613,0
913287,116.21145274087499,0
913235,435.0949860659009,0
9109707,839.5786007187085,0
913491,182.99943287837573,0
913411,23.009491296892996,0
913396,25.32319405158532,0
3147706,151.49218354629627,0
913458,172.73613911639748,0
913475,179.72950444800856,0
913481,178.44160646195465,0
913457,17.06821068514711,0
913480,24.428503867673527,0
913474,25.300957545225735,0
913496,19.172359798815435,0
913490,26.949728586701237,0
913650,304.9871310913449,0
913606,167.47370498669574,0
913597,176.6638368750601,0
913587,204.54225152402645,0
913590,191.2885829861751,0
913586,20.020345000326408,0
913581,15.64043992595095,44
913582,218.24466152090275,0
913574,227.51421779117962,0
911682,375.5743047068179,0
911902,401.3127144167251,0
911828,286.4673998299488,0
913199,44.91889459734016,0
913203,46.10332171370122,0
7793245,90.19935444080264,0
913193,100.68648913828996,0
7793205,183.34285180875818,0
7793279,129.8889316734406,0
3154865,72.45413027966445,0
913204,271.73906844276036,0
7793263,143.04266123918117,0
913049,93.18121072764708,0
913071,99.29730238630187,0
913072,98.03298057139918,0
7792842,94.45500892702016,0
7793071,94.21397347445476,0
913194,183.58408014009373,0
913208,182.2933886218315,0
7792833,82.2492142088463,0
913226,182.03896222380155,0
913148,84.71914249552518,0
913149,101.88048671256257,0
913085,339.942061296631,0
913016,337.391242928211,0
7793161,132.2386674049942,0
7793125,204.02615759268593,0
912090,222.8683779964457,0
7807852,143.4367949990046,0
912207,97.87270503074542,0
7807325,158.288287585948,0
7807342,49.483840810060585,0
912365,96.09572495495075,0
7807491,23.650422065998495,0
7807473,152.06868684502416,0
912359,44.07788803109481,0
20091423,55.61220804103561,0
7807961,134.53532083173312,0
912293,211.39724925715356,0
912294,134.49982159444616,0
7004417,94.96586973508819,0
9530573,108.32910538202769,0
911920,217.78925612495686,0
911910,109.74524097115008,0
9530521,101.80491828627405,0
911970,112.28858021815252,0
911937,129.27344554424317,0
9530474,143.20042394618795,0
9530517,68.42324937894749,0
9530534,108.84249378273488,0
9530651,62.31138342495949,0
911791,117.09083990072332,0
9530798,211.5260631538446,0
911642,11.183624310560921,1
6765648,104.64560501197398,0
9531111,19.15070707620352,4
911753,54.98683235527938,0
9530847,121.31964898781435,0
911683,94.10523032446615,0
911730,214.98987765113833,0
911709,213.13055628464323,0
911718,58.29228267292989,0
911983,27.92698298944128,14
912026,106.89170789432707,0
912078,133.0276198001522,0
7808066,128.29682505782586,0
7808083,120.29179584863584,0
7004408,98.8967246127435,0
912133,92.22787297508373,0
5710763,184.10053795151617,0
3175610,98.4061329207117,0
7808776,132.31849116839228,0
7808760,76.02748608480591,0
7807832,166.02493751383784,0
14672850,33.0691381633481,2
7004424,95.60085855373556,0
912087,122.45627972010881,0
9530552,149.01988131557596,0
911799,295.3470434364234,0
911676,153.80693333482736,0
8714124,150.11615288981568,0
911717,149.85288899773374,0
911638,97.87181841913949,0
911740,148.51521551100112,0
911766,148.76585426955958,0
911776,32.27514360744944,1
911765,104.257299784489,0
3088230,96.77549434897718,0
911716,99.05506189463868,0
911966,235.35971517140197,0
911965,37.35595022132631,2
912101,459.68248917770353,0
912010,104.54500758290811,0
911921,292.4940276880722,0
911597,20.356130446946782,0
911604,20.873169634392813,0
7668082,49.75152967814435,0
14673103,48.38264130403548,0
7668059,82.45003079218135,0
7793107,43.86652942109947,0
7791786,46.75993925787997,0
912780,32.87944401662341,0
911714,93.05718352662122,0
20055019,48.45424070915952,0
911678,79.83180486462226,0
911699,93.1845106336157,0
911797,170.21452539425982,0
7846168,52.384884286937734,0
911819,41.96326333674883,0
911844,67.62752167929456,0
911820,168.95186643818832,0
911850,167.29004840994457,0
911871,166.27911704036646,0
7846115,24.415001339398902,1
7846103,93.8378367267633,0
911889,94.96405868465199,0
911954,92.6035262606423,0
7808875,97.51053023780632,0
7808851,18.368310138174593,1
911913,89.71126361632648,0
7846142,87.29007375739249,0
7808870,19.09061390606171,1
7808816,113.14392895373184,0
3177591,56.33594927216279,0
7808767,42.63268958039285,0
912401,96.8625139499679,0
912382,291.15689864674806,0
8740277,134.20356389763697,0
912236,85.51075218795303,0
6015043,110.48105294400351,0
6015046,49.867777633787156,0
8087294,83.90329818302104,0
912425,98.11183997052541,0
912428,7.599635442937634,1
912507,290.70894992549336,0
912613,307.17917971606187,0
20055832,80.6653061540272,0
8087218,398.7919541872114,0
912640,96.94458226690519,0
912711,136.79155880285055,0
20055840,54.11744918450455,0
912753,96.23245813981056,0
14668330,15.017484979895874,0
912790,88.72000360247665,0
8740349,163.12252492666335,0
912784,94.7825815967225,0
911619,188.4534250860329,0
911613,19.480708667890266,0
911614,15.321499629482652,0
912952,90.8458575764237,0
913011,102.26175465238883,0
7793413,207.1053898585362,0
7793399,94.63869918431566,0
7793442,86.44597683715332,0
912959,100.86966732549699,0
912951,294.3377550264404,0
912904,293.0325692724349,0
912855,293.17251914127917,0
912903,93.24317863570772,0
912853,83.73480515108542,0
912801,32.562337235320534,2
912905,84.8732791822109,0
912856,50.32099123643381,0
14673117,15.29050450295945,0
7794196,180.77107918294806,0
7794335,124.37333975404344,0
7794245,26.56726428952692,0
7794221,142.11691248837792,0
7669055,223.72983144423887,0
11023514,117.13308255693562,0
7673043,32.66964349206311,0
7673033,94.20156384723174,0
3267205,157.66740343350014,0
911947,158.54038523934398,0
7673007,93.58320982639682,0
911982,92.60769768950816,0
20091610,151.15093884334382,0
911919,161.50441734202317,0
911890,166.15346044283297,0
